村,0,0,0,SH,T,촌,*,*,*,*,*
林,0,0,0,SH,T,림,*,*,*,*,*
業,0,0,0,SH,T,업,*,*,*,*,*
樓,0,0,0,SH,F,루,*,*,*,*,*
機,0,0,0,SH,F,기,*,*,*,*,*
權,0,0,0,SH,T,권,*,*,*,*,*
次,0,0,0,SH,F,차,*,*,*,*,*
欲,0,0,0,SH,T,욕,*,*,*,*,*
歌,0,0,0,SH,F,가,*,*,*,*,*
殿,0,0,0,SH,T,전,*,*,*,*,*
氏,0,0,0,SH,F,씨,*,*,*,*,*
民,0,0,0,SH,T,민,*,*,*,*,*
氣,0,0,0,SH,F,기,*,*,*,*,*
池,0,0,0,SH,F,지,*,*,*,*,*
油,0,0,0,SH,F,유,*,*,*,*,*
法,0,0,0,SH,T,법,*,*,*,*,*
波,0,0,0,SH,F,파,*,*,*,*,*
洋,0,0,0,SH,T,양,*,*,*,*,*
洞,0,0,0,SH,T,동,*,*,*,*,*
派,0,0,0,SH,F,파,*,*,*,*,*
流,0,0,0,SH,F,류,*,*,*,*,*
海,0,0,0,SH,F,해,*,*,*,*,*
港,0,0,0,SH,T,항,*,*,*,*,*
湯,0,0,0,SH,T,탕,*,*,*,*,*
漢,0,0,0,SH,T,한,*,*,*,*,*
然,0,0,0,SH,T,연,*,*,*,*,*
爐,0,0,0,SH,F,로,*,*,*,*,*
版,0,0,0,SH,T,판,*,*,*,*,*
物,0,0,0,SH,T,물,*,*,*,*,*
犯,0,0,0,SH,T,범,*,*,*,*,*
狀,0,0,0,SH,T,상,*,*,*,*,*
狂,0,0,0,SH,T,광,*,*,*,*,*
王,0,0,0,SH,T,왕,*,*,*,*,*
生,0,0,0,SH,T,생,*,*,*,*,*
産,0,0,0,SH,T,산,*,*,*,*,*
用,0,0,0,SH,T,용,*,*,*,*,*
男,0,0,0,SH,T,남,*,*,*,*,*
界,0,0,0,SH,F,계,*,*,*,*,*
畢,0,0,0,SH,T,필,*,*,*,*,*
畫,0,0,0,SH,F,화,*,*,*,*,*
當,0,0,0,SH,T,당,*,*,*,*,*
症,0,0,0,SH,T,증,*,*,*,*,*
發,0,0,0,SH,T,발,*,*,*,*,*
白,0,0,0,SH,T,백,*,*,*,*,*
的,0,0,0,SH,T,적,*,*,*,*,*
社,0,0,0,SH,F,사,*,*,*,*,*
祖,0,0,0,SH,F,조,*,*,*,*,*
祭,0,0,0,SH,F,제,*,*,*,*,*
種,0,0,0,SH,T,종,*,*,*,*,*
策,0,0,0,SH,T,책,*,*,*,*,*
米,0,0,0,SH,F,미,*,*,*,*,*
系,0,0,0,SH,F,계,*,*,*,*,*
紙,0,0,0,SH,F,지,*,*,*,*,*
綠,0,0,0,SH,T,록,*,*,*,*,*
綴,0,0,0,SH,T,철,*,*,*,*,*
線,0,0,0,SH,T,선,*,*,*,*,*
群,0,0,0,SH,T,군,*,*,*,*,*
翁,0,0,0,SH,T,옹,*,*,*,*,*
者,0,0,0,SH,F,자,*,*,*,*,*
腺,0,0,0,SH,T,선,*,*,*,*,*
臺,0,0,0,SH,F,대,*,*,*,*,*
船,0,0,0,SH,T,선,*,*,*,*,*
艇,0,0,0,SH,T,정,*,*,*,*,*
莊,0,0,0,SH,T,장,*,*,*,*,*
菴,0,0,0,SH,T,암,*,*,*,*,*
葬,0,0,0,SH,T,장,*,*,*,*,*
處,0,0,0,SH,F,처,*,*,*,*,*
號,0,0,0,SH,F,호,*,*,*,*,*
行,0,0,0,SH,T,행,*,*,*,*,*
術,0,0,0,SH,T,술,*,*,*,*,*
街,0,0,0,SH,F,가,*,*,*,*,*
補,0,0,0,SH,F,보,*,*,*,*,*
裡,0,0,0,SH,F,리,*,*,*,*,*
製,0,0,0,SH,F,제,*,*,*,*,*
視,0,0,0,SH,F,시,*,*,*,*,*
觀,0,0,0,SH,T,관,*,*,*,*,*
計,0,0,0,SH,F,계,*,*,*,*,*
記,0,0,0,SH,F,기,*,*,*,*,*
許,0,0,0,SH,F,허,*,*,*,*,*
詞,0,0,0,SH,F,사,*,*,*,*,*
誌,0,0,0,SH,F,지,*,*,*,*,*
語,0,0,0,SH,F,어,*,*,*,*,*
說,0,0,0,SH,T,설,*,*,*,*,*
課,0,0,0,SH,F,과,*,*,*,*,*
談,0,0,0,SH,T,담,*,*,*,*,*
論,0,0,0,SH,T,론,*,*,*,*,*
證,0,0,0,SH,T,증,*,*,*,*,*
