!,0,0,0,SF,*,*,*,*,*,*,*,*
(,0,0,0,SSO,*,*,*,*,*,*,*,*
),0,0,0,SSC,*,*,*,*,*,*,*,*
.,0,0,0,SF,*,*,*,*,*,*,*,*
?,0,0,0,SF,*,*,*,*,*,*,*,*
