고공기,0,0,0,NNP,*,F,고공기,*,*,*,*,*
고금경험활유방,0,0,0,NNP,*,T,고금경험활유방,*,*,*,*,*
고금도서집성,0,0,0,NNP,*,T,고금도서집성,*,*,*,*,*
고금록,0,0,0,NNP,*,T,고금록,*,*,*,*,*
고금문,0,0,0,NNP,*,T,고금문,*,*,*,*,*
고금상정예문,0,0,0,NNP,*,T,고금상정예문,*,*,*,*,*
고금석림,0,0,0,NNP,*,T,고금석림,*,*,*,*,*
고금설원,0,0,0,NNP,*,T,고금설원,*,*,*,*,*
고금소총,0,0,0,NNP,*,T,고금소총,*,*,*,*,*
고금역대법첩,0,0,0,NNP,*,T,고금역대법첩,*,*,*,*,*
고금역대촬요,0,0,0,NNP,*,F,고금역대촬요,*,*,*,*,*
고금운회거요,0,0,0,NNP,*,F,고금운회거요,*,*,*,*,*
고금주,0,0,0,NNP,*,F,고금주,*,*,*,*,*
고대사,0,0,0,NNP,*,F,고대사,*,*,*,*,*
고대사회,0,0,0,NNP,*,F,고대사회,*,*,*,*,*
고독한군중,0,0,0,NNP,*,T,고독한군중,*,*,*,*,*
고려도경,0,0,0,NNP,*,T,고려도경,*,*,*,*,*
고려명신전,0,0,0,NNP,*,T,고려명신전,*,*,*,*,*
고려사,0,0,0,NNP,*,F,고려사,*,*,*,*,*
고려사절요,0,0,0,NNP,*,F,고려사절요,*,*,*,*,*
고려일력,0,0,0,NNP,*,T,고려일력,*,*,*,*,*
고론,0,0,0,NNP,*,T,고론,*,*,*,*,*
고문백선,0,0,0,NNP,*,T,고문백선,*,*,*,*,*
고문상서,0,0,0,NNP,*,F,고문상서,*,*,*,*,*
고문진보,0,0,0,NNP,*,F,고문진보,*,*,*,*,*
고반여사,0,0,0,NNP,*,F,고반여사,*,*,*,*,*
고사기,0,0,0,NNP,*,F,고사기,*,*,*,*,*
고사변,0,0,0,NNP,*,T,고사변,*,*,*,*,*
고사족,0,0,0,NNP,*,T,고사족,*,*,*,*,*
고사촬요,0,0,0,NNP,*,F,고사촬요,*,*,*,*,*
고사통,0,0,0,NNP,*,T,고사통,*,*,*,*,*
고산유고,0,0,0,NNP,*,F,고산유고,*,*,*,*,*
