젭라,0,0,0,MAJ,F,젭라,*,*,*,*,*
종결자,0,0,0,NN,F,종결자,*,*,*,*,*
즐,0,0,0,IC,T,즐,*,*,*,*,*
즐,0,0,0,XPN,T,즐,*,*,*,*,*
지름신,0,0,0,NN,T,지름신,*,*,*,*,*
지못미,0,0,0,IC,F,지못미,*,*,*,*,*
지지,0,0,0,NN,F,지지,*,*,*,*,*
직찍,0,0,0,NN,T,직찍,*,*,*,*,*
짐승남,0,0,0,NN,T,짐승남,*,*,*,*,*
짐승돌,0,0,0,NN,T,짐승돌,*,*,*,*,*
짜지,0,0,0,VV,F,짜지,*,*,*,*,*
짤방,0,0,0,NN,T,짤방,*,*,*,*,*
짱,0,0,0,NN,T,짱,*,*,*,*,*
쩐,0,0,0,VV,T,쩐,*,*,*,*,*
쩔,0,0,0,VV,T,쩔,*,*,*,*,*
찌질,0,0,0,NN,T,찌질,*,*,*,*,*
찌질이,0,0,0,NN,F,찌질이,*,*,*,*,*
찐따,0,0,0,NN,F,찐따,*,*,*,*,*
차도남,0,0,0,NN,T,차도남,*,*,*,*,*
채금,0,0,0,NN,T,채금,*,*,*,*,*
초딩,0,0,0,NN,T,초딩,*,*,*,*,*
총알,0,0,0,NN,T,총알,*,*,*,*,*
쵸재깅,0,0,0,NN,T,쵸재깅,*,*,*,*,*
충공깽,0,0,0,NN,T,충공깽,*,*,*,*,*
츄리닝,0,0,0,NN,T,츄리닝,*,*,*,*,*
캐,0,0,0,XPN,F,캐,*,*,*,*,*
코렁탕,0,0,0,NN,T,코렁탕,*,*,*,*,*
쿨타임,0,0,0,NN,T,쿨타임,*,*,*,*,*
킹왕짱,0,0,0,NN,T,킹왕짱,*,*,*,*,*
트친,0,0,0,NN,T,트친,*,*,*,*,*
특목고,0,0,0,NN,F,특목고,*,*,*,*,*
팀킬,0,0,0,NN,T,팀킬,*,*,*,*,*
포스,0,0,0,NN,F,포스,*,*,*,*,*
폭렬,0,0,0,NN,T,폭렬,*,*,*,*,*
품절남,0,0,0,NN,T,품절남,Compound,*,*,품절+남,품절/NN/1/1+품절남/Compound/0/2+남/NN/1/1
품절녀,0,0,0,NN,F,품절녀,Compound,*,*,품절+녀,품절/NN/1/1+품절녀/Compound/0/2+녀/NN/1/1
헉,0,0,0,IC,T,헉,*,*,*,*,*
헐,0,0,0,IC,T,헐,*,*,*,*,*
현질,0,0,0,NN,T,현질,*,*,*,*,*
현피,0,0,0,NN,F,현피,*,*,*,*,*
호옹이,0,0,0,NN,F,호옹이,*,*,*,*,*
홈피,0,0,0,NN,F,홈피,*,*,*,*,*
훼이크,0,0,0,NN,F,훼이크,*,*,*,*,*
흠좀무,0,0,0,NN,F,흠좀무,*,*,*,*,*
